,date,open,close,high,low,volume,code
787,2021-03-31,1982.222,1946.122,1983.142,1937.122,37154.0,600519
788,2021-04-01,1958.122,1981.622,1983.922,1938.342,26588.0,600519
789,2021-04-02,1993.122,2099.122,2102.122,1993.122,52028.0,600519
790,2021-04-06,2098.122,2063.152,2099.102,2039.422,32742.0,600519
791,2021-04-07,2041.182,1998.122,2054.422,1987.122,40201.0,600519
792,2021-04-08,1984.152,2007.122,2016.122,1981.122,28548.0,600519
793,2021-04-09,1979.122,1957.122,1991.122,1942.132,28809.0,600519
794,2021-04-12,1948.122,1946.012,1967.122,1928.822,31943.0,600519
795,2021-04-13,1957.122,1958.122,1986.922,1946.122,28992.0,600519
796,2021-04-14,1972.122,1984.122,1985.122,1953.122,24115.0,600519
797,2021-04-15,1968.022,1952.722,1984.022,1927.122,34366.0,600519
798,2021-04-16,1962.202,1992.102,2005.122,1949.122,30294.0,600519
799,2021-04-19,1992.122,2025.122,2035.482,1970.122,31754.0,600519
800,2021-04-20,2008.222,2031.922,2066.122,2007.122,28290.0,600519
801,2021-04-21,2013.122,2017.122,2034.922,2002.222,26150.0,600519
802,2021-04-22,2027.022,1992.622,2036.122,1988.622,26850.0,600519
803,2021-04-23,1993.092,2046.062,2057.002,1989.622,33463.0,600519
804,2021-04-26,2069.122,2014.942,2072.122,2010.722,34045.0,600519
805,2021-04-27,2024.202,2031.562,2032.372,2002.212,22108.0,600519
806,2021-04-28,1947.122,1979.122,1984.622,1940.122,81343.0,600519
807,2021-04-29,1984.162,1963.482,1987.062,1951.122,41284.0,600519
808,2021-04-30,1963.122,1943.902,1973.122,1940.832,38401.0,600519
809,2021-05-06,1937.122,1896.122,1943.962,1890.122,53546.0,600519
810,2021-05-07,1902.122,1840.122,1905.102,1838.122,52493.0,600519
811,2021-05-10,1837.122,1816.152,1846.122,1803.132,46003.0,600519
812,2021-05-11,1813.122,1896.122,1903.122,1810.422,42494.0,600519
813,2021-05-12,1886.202,1921.122,1936.122,1886.122,32699.0,600519
814,2021-05-13,1902.872,1908.622,1922.172,1890.122,25078.0,600519
815,2021-05-14,1919.122,1946.972,1967.622,1913.122,35611.0,600519
816,2021-05-17,1962.222,1995.082,2022.322,1962.222,44524.0,600519
817,2021-05-18,2002.122,1996.432,2014.122,1982.182,17504.0,600519
818,2021-05-19,1996.122,1986.122,2011.932,1977.122,22410.0,600519
819,2021-05-20,2011.122,1996.002,2011.222,1982.482,21857.0,600519
820,2021-05-21,1992.202,1979.222,2017.002,1974.142,24248.0,600519
821,2021-05-24,1988.122,2008.412,2017.182,1968.122,32548.0,600519
822,2021-05-25,2022.122,2131.622,2137.222,2022.122,67757.0,600519
823,2021-05-26,2145.102,2157.122,2178.922,2130.202,38604.0,600519
824,2021-05-27,2148.142,2182.122,2257.122,2138.222,45373.0,600519
825,2021-05-28,2178.092,2167.122,2187.122,2142.632,25807.0,600519
826,2021-05-31,2152.622,2155.122,2155.472,2109.122,31739.0,600519
827,2021-06-01,2159.122,2178.072,2186.072,2143.122,30616.0,600519
828,2021-06-02,2187.122,2159.122,2201.122,2145.302,22863.0,600519
829,2021-06-03,2157.122,2159.342,2197.462,2147.202,23450.0,600519
830,2021-06-04,2152.122,2188.622,2225.122,2151.162,31422.0,600519
831,2021-06-07,2202.122,2208.122,2216.122,2177.132,25466.0,600519
832,2021-06-08,2197.122,2128.122,2217.112,2098.272,47314.0,600519
833,2021-06-09,2129.122,2136.622,2151.122,2097.232,25502.0,600519
834,2021-06-10,2132.122,2175.602,2188.492,2127.202,25567.0,600519
835,2021-06-11,2176.122,2115.932,2181.122,2115.932,33971.0,600519
836,2021-06-15,2132.222,2130.122,2146.002,2085.122,29361.0,600519
837,2021-06-16,2129.122,2095.122,2132.122,2085.122,27593.0,600519
838,2021-06-17,2092.772,2094.032,2125.122,2081.482,21068.0,600519
839,2021-06-18,2084.122,2028.062,2093.622,2002.122,54028.0,600519
840,2021-06-21,2022.122,2018.762,2036.812,1987.122,35488.0,600519
841,2021-06-22,2029.122,2012.092,2035.122,1991.012,33228.0,600519
842,2021-06-23,2017.122,1975.122,2020.122,1971.272,37079.0,600519
843,2021-06-24,1977.132,2005.172,2017.122,1958.122,31474.0,600519
844,2021-06-25,2006.375,2048.415,2065.415,1999.015,35875.0,600519
845,2021-06-28,2056.415,2059.425,2074.415,2029.415,27452.0,600519
846,2021-06-29,2064.415,2018.415,2071.415,2007.415,33031.0,600519
847,2021-06-30,2021.415,2013.115,2030.415,2002.715,21916.0,600519
848,2021-07-01,2016.385,2061.415,2066.415,1988.015,33701.0,600519
849,2021-07-02,2031.415,1969.415,2031.415,1967.915,46275.0,600519
850,2021-07-05,1956.415,1950.415,1976.295,1941.415,34421.0,600519
851,2021-07-06,1951.415,1969.315,1970.415,1916.425,35283.0,600519
852,2021-07-07,1966.415,1960.415,1985.295,1955.425,28122.0,600519
853,2021-07-08,1956.515,1941.415,1960.415,1924.415,35517.0,600519
854,2021-07-09,1920.935,1928.525,1942.325,1901.415,30908.0,600519
855,2021-07-12,1931.965,1917.415,1955.195,1896.915,39010.0,600519
856,2021-07-13,1924.415,1939.315,1961.915,1921.415,29925.0,600519
857,2021-07-14,1930.415,1918.415,1930.915,1901.415,30771.0,600519
858,2021-07-15,1911.435,1954.405,1969.415,1907.015,42190.0,600519
859,2021-07-16,1936.415,1912.315,1953.015,1906.415,35408.0,600519
860,2021-07-19,1912.305,1931.415,1942.415,1897.415,30052.0,600519
861,2021-07-20,1931.415,1936.415,1945.345,1917.825,23475.0,600519
862,2021-07-21,1945.415,1925.415,1962.415,1918.425,29780.0,600519
863,2021-07-22,1916.415,1896.425,1930.315,1895.375,39090.0,600519
864,2021-07-23,1894.235,1856.415,1894.235,1851.505,47585.0,600519
865,2021-07-26,1835.415,1760.525,1835.415,1736.415,98619.0,600519
866,2021-07-27,1759.415,1669.305,1766.415,1659.415,86577.0,600519
867,2021-07-28,1659.415,1725.315,1744.615,1638.535,85369.0,600519
868,2021-07-29,1766.425,1706.205,1779.415,1690.755,63864.0,600519
869,2021-07-30,1681.415,1635.405,1681.415,1614.175,77736.0,600519
870,2021-08-02,1620.415,1711.415,1712.395,1577.135,97401.0,600519
871,2021-08-03,1686.415,1705.715,1725.405,1645.215,54375.0,600519
872,2021-08-04,1690.475,1680.415,1716.415,1674.415,38175.0,600519
873,2021-08-05,1649.295,1655.415,1701.415,1632.775,48060.0,600519
874,2021-08-06,1645.415,1627.415,1650.425,1603.015,45686.0,600519
875,2021-08-09,1607.415,1650.215,1665.415,1606.415,47698.0,600519
876,2021-08-10,1656.415,1755.415,1759.295,1631.415,83285.0,600519
877,2021-08-11,1736.425,1706.915,1741.425,1706.425,38663.0,600519
878,2021-08-12,1688.415,1646.415,1705.415,1642.605,47551.0,600519
879,2021-08-13,1646.415,1656.455,1669.415,1635.415,37905.0,600519
880,2021-08-16,1652.415,1655.615,1670.015,1641.495,28057.0,600519
881,2021-08-17,1656.415,1591.415,1656.415,1585.295,61201.0,600519
882,2021-08-18,1581.075,1576.415,1599.405,1556.415,59970.0,600519
883,2021-08-19,1578.635,1576.385,1599.615,1556.415,41292.0,600519
884,2021-08-20,1511.585,1504.415,1553.965,1481.915,114545.0,600519
885,2021-08-23,1494.295,1526.605,1555.415,1493.185,71597.0,600519
886,2021-08-24,1531.415,1581.595,1598.965,1522.185,72594.0,600519
887,2021-08-25,1604.055,1621.435,1637.285,1599.415,54239.0,600519
888,2021-08-26,1621.405,1551.415,1621.405,1551.135,54020.0,600519
889,2021-08-27,1545.415,1552.445,1581.415,1540.515,36095.0,600519
890,2021-08-30,1561.415,1542.415,1569.415,1502.365,51588.0,600519
891,2021-08-31,1546.215,1514.415,1572.765,1511.515,43677.0,600519
892,2021-09-01,1515.415,1578.425,1591.405,1487.515,77316.0,600519
893,2021-09-02,1589.405,1575.215,1599.415,1557.305,42837.0,600519
894,2021-09-03,1566.435,1614.635,1616.205,1538.415,52835.0,600519
895,2021-09-06,1605.415,1627.085,1664.575,1582.565,55338.0,600519
896,2021-09-07,1617.445,1625.415,1640.895,1607.415,31211.0,600519
897,2021-09-08,1616.415,1589.515,1627.595,1584.495,33064.0,600519
898,2021-09-09,1582.415,1590.495,1601.415,1580.425,19950.0,600519
899,2021-09-10,1590.495,1618.995,1625.215,1589.415,33388.0,600519
900,2021-09-13,1621.415,1610.415,1640.415,1596.515,27720.0,600519
901,2021-09-14,1615.415,1613.415,1639.415,1609.415,33761.0,600519
902,2021-09-15,1606.415,1572.155,1616.415,1566.415,41570.0,600519
903,2021-09-16,1559.415,1594.485,1600.415,1541.415,45968.0,600519
904,2021-09-17,1576.415,1642.415,1662.015,1576.415,55130.0,600519
905,2021-09-22,1615.245,1594.105,1644.415,1591.415,31743.0,600519
906,2021-09-23,1594.415,1591.415,1612.295,1581.495,30342.0,600519
907,2021-09-24,1584.415,1650.415,1676.395,1584.415,69537.0,600519
908,2021-09-27,1706.415,1811.415,1819.815,1706.415,126869.0,600519
909,2021-09-28,1804.415,1778.475,1816.415,1751.415,49221.0,600519
910,2021-09-29,1765.415,1776.415,1801.425,1742.315,43291.0,600519
911,2021-09-30,1774.595,1786.415,1806.635,1759.815,40539.0,600519
912,2021-10-08,1778.835,1796.015,1834.415,1763.645,47452.0,600519
913,2021-10-11,1795.925,1823.535,1846.315,1787.425,37676.0,600519
914,2021-10-12,1822.415,1827.405,1833.415,1798.835,30606.0,600519
915,2021-10-13,1826.415,1886.315,1906.365,1818.415,50143.0,600519
916,2021-10-14,1885.345,1867.415,1898.215,1852.415,26623.0,600519
917,2021-10-15,1846.515,1873.385,1886.405,1846.515,28561.0,600519
918,2021-10-18,1844.415,1756.415,1844.415,1743.415,69652.0,600519
919,2021-10-19,1756.415,1768.595,1795.215,1756.295,40315.0,600519
920,2021-10-20,1789.415,1797.415,1806.215,1762.425,28663.0,600519
921,2021-10-21,1797.515,1800.415,1816.415,1785.415,23019.0,600519
922,2021-10-22,1811.415,1857.415,1877.425,1810.415,35963.0,600519
923,2021-10-25,1836.415,1829.445,1841.425,1814.415,32461.0,600519
924,2021-10-26,1820.445,1817.465,1835.405,1800.415,21130.0,600519
925,2021-10-27,1808.715,1775.415,1814.715,1756.515,34647.0,600519
926,2021-10-28,1781.615,1781.905,1800.195,1758.415,29491.0,600519
927,2021-10-29,1781.415,1782.495,1804.415,1769.415,28776.0,600519
928,2021-11-01,1736.415,1759.415,1782.715,1716.415,41690.0,600519
929,2021-11-02,1753.115,1761.055,1800.635,1744.415,32500.0,600519
930,2021-11-03,1756.415,1721.415,1766.395,1717.605,27829.0,600519
931,2021-11-04,1734.355,1760.615,1772.415,1725.835,31130.0,600519
932,2021-11-05,1760.625,1776.355,1801.405,1760.625,27077.0,600519
933,2021-11-08,1776.415,1776.515,1787.215,1758.465,17706.0,600519
934,2021-11-09,1776.395,1746.425,1784.285,1738.415,27352.0,600519
935,2021-11-10,1746.425,1710.405,1751.415,1691.415,35349.0,600519
936,2021-11-11,1709.345,1726.015,1726.015,1697.915,22652.0,600519
937,2021-11-12,1734.415,1730.195,1741.465,1723.075,17607.0,600519
938,2021-11-15,1730.095,1717.555,1740.415,1706.415,24947.0,600519
939,2021-11-16,1724.415,1764.415,1774.415,1721.415,33526.0,600519
940,2021-11-17,1761.415,1751.415,1776.915,1746.425,24505.0,600519
941,2021-11-18,1737.635,1748.415,1763.415,1726.415,19521.0,600519
942,2021-11-19,1750.605,1784.825,1805.415,1744.615,31156.0,600519
943,2021-11-22,1805.415,1810.685,1865.415,1804.415,42573.0,600519
944,2021-11-23,1808.415,1852.845,1873.415,1808.415,45782.0,600519
945,2021-11-24,1856.415,1897.415,1922.415,1853.415,54512.0,600519
946,2021-11-25,1909.415,1912.445,1942.615,1902.665,39753.0,600519
947,2021-11-26,1921.245,1897.425,1923.415,1881.415,32656.0,600519
948,2021-11-29,1916.415,1941.415,1946.415,1907.495,42399.0,600519
949,2021-11-30,1941.815,1887.185,1946.315,1883.915,36925.0,600519
950,2021-12-01,1906.415,1889.405,1916.365,1875.435,26254.0,600519
951,2021-12-02,1896.415,1890.415,1898.565,1876.015,20422.0,600519
952,2021-12-03,1888.415,1928.295,1945.035,1887.465,35818.0,600519
953,2021-12-06,1939.415,1923.715,1946.415,1906.415,31064.0,600519
954,2021-12-07,1937.155,1912.285,1944.285,1903.145,36980.0,600519
955,2021-12-08,1921.295,1999.415,2001.415,1906.415,61048.0,600519
956,2021-12-09,2011.355,2042.965,2073.335,2001.415,64239.0,600519
957,2021-12-10,2016.415,2046.415,2052.195,2012.415,43148.0,600519
958,2021-12-13,2110.415,2074.615,2136.415,2074.415,65807.0,600519
959,2021-12-14,2074.615,2106.415,2124.315,2056.415,40449.0,600519
960,2021-12-15,2098.565,2091.415,2121.365,2081.435,30078.0,600519
961,2021-12-16,2071.415,2075.405,2100.465,2042.645,37211.0,600519
962,2021-12-17,2056.915,2007.115,2064.415,1992.415,48403.0,600519
963,2021-12-20,2007.115,2015.375,2042.075,1997.415,32258.0,600519
964,2021-12-21,2001.415,1994.615,2025.545,1969.245,26286.0,600519
965,2021-12-22,1996.415,2004.415,2019.415,1996.415,17431.0,600519
966,2021-12-23,2009.415,2076.415,2076.415,1981.415,39099.0,600519
967,2021-12-24,2105.295,2150.505,2173.375,2105.295,56130.0,600519
968,2021-12-27,2124.415,2088.235,2124.415,2068.415,37556.0,600519
969,2021-12-28,2089.415,2094.595,2111.915,2073.015,27651.0,600519
970,2021-12-29,2106.415,1997.415,2110.665,1997.415,54049.0,600519
971,2021-12-30,1997.415,2031.415,2045.395,1984.415,35261.0,600519
972,2021-12-31,2026.415,2006.415,2029.395,1984.415,29665.0,600519
973,2022-01-04,2011.415,2007.645,2025.365,1970.415,33843.0,600519
974,2022-01-05,2001.415,1980.415,2021.415,1974.415,28396.0,600519
975,2022-01-06,1978.425,1938.635,1992.415,1894.925,51795.0,600519
976,2022-01-07,1931.415,1898.415,1945.295,1895.735,29817.0,600519
977,2022-01-10,1884.425,1922.415,1933.415,1873.965,29627.0,600519
978,2022-01-11,1904.415,1896.965,1921.415,1887.585,22277.0,600519
979,2022-01-12,1904.415,1923.415,1935.215,1904.415,27474.0,600519
980,2022-01-13,1921.235,1833.805,1924.405,1821.975,56747.0,600519
981,2022-01-14,1833.805,1823.415,1849.415,1819.415,29322.0,600519
982,2022-01-17,1824.415,1818.025,1834.715,1791.755,27354.0,600519
983,2022-01-18,1818.095,1848.685,1865.265,1808.415,31216.0,600519
984,2022-01-19,1875.415,1868.415,1875.415,1845.295,26371.0,600519
985,2022-01-20,1872.415,1925.935,1936.405,1872.415,34014.0,600519
986,2022-01-21,1916.415,1941.405,1949.905,1907.425,30813.0,600519
987,2022-01-24,1911.415,1906.615,1940.415,1887.855,23986.0,600519
988,2022-01-25,1899.415,1899.415,1922.415,1887.415,25510.0,600519
989,2022-01-26,1898.455,1911.415,1925.415,1875.415,23905.0,600519
990,2022-01-27,1957.425,1921.415,1967.235,1908.415,42665.0,600519
991,2022-01-28,1911.415,1843.415,1924.415,1836.425,41020.0,600519
992,2022-02-07,1857.405,1824.375,1869.975,1806.415,35150.0,600519
993,2022-02-08,1825.295,1795.415,1829.285,1746.415,41713.0,600519
994,2022-02-09,1795.505,1852.395,1864.415,1783.385,33885.0,600519
995,2022-02-10,1856.415,1829.415,1862.315,1813.805,23032.0,600519
996,2022-02-11,1813.415,1806.385,1857.205,1797.415,33746.0,600519
997,2022-02-14,1796.415,1825.085,1833.415,1793.725,20196.0,600519
998,2022-02-15,1825.215,1847.035,1867.415,1815.415,27106.0,600519
999,2022-02-16,1856.415,1848.965,1863.415,1844.415,14587.0,600519
1000,2022-02-17,1857.025,1843.405,1867.895,1837.415,18214.0,600519
1001,2022-02-18,1834.045,1863.415,1864.395,1822.075,19385.0,600519
1002,2022-02-21,1856.415,1833.405,1863.315,1825.365,20816.0,600519
1003,2022-02-22,1816.425,1764.285,1817.415,1756.435,52299.0,600519
1004,2022-02-23,1767.825,1783.425,1790.415,1756.495,28112.0,600519
1005,2022-02-24,1764.415,1720.525,1770.405,1704.515,65359.0,600519
1006,2022-02-25,1731.415,1755.475,1764.695,1731.415,38979.0,600519
1007,2022-02-28,1743.475,1746.815,1753.415,1723.415,28923.0,600519
1008,2022-03-01,1758.415,1814.895,1819.985,1758.415,47379.0,600519
1009,2022-03-02,1796.415,1801.295,1807.405,1781.415,20074.0,600519
1010,2022-03-03,1802.215,1756.415,1806.665,1750.415,31547.0,600519
1011,2022-03-04,1728.415,1736.915,1749.305,1711.515,31047.0,600519
1012,2022-03-07,1716.615,1663.415,1724.415,1660.215,49156.0,600519
1013,2022-03-08,1716.395,1709.615,1743.075,1688.415,57215.0,600519
1014,2022-03-09,1720.515,1735.595,1761.415,1677.525,56434.0,600519
1015,2022-03-10,1764.415,1750.845,1777.415,1747.415,36462.0,600519
1016,2022-03-11,1722.415,1725.425,1733.415,1674.495,47727.0,600519
1017,2022-03-14,1686.415,1656.415,1706.415,1656.415,49007.0,600519
1018,2022-03-15,1606.415,1559.415,1641.415,1559.415,89056.0,600519
1019,2022-03-16,1590.415,1631.365,1640.315,1549.415,77593.0,600519
1020,2022-03-17,1676.415,1676.565,1711.415,1668.075,68352.0,600519
1021,2022-03-18,1674.415,1664.205,1701.415,1648.695,38349.0,600519
1022,2022-03-21,1680.415,1660.715,1682.065,1651.425,27877.0,600519
1023,2022-03-22,1680.295,1651.415,1680.295,1642.745,21054.0,600519
1024,2022-03-23,1661.415,1708.605,1726.415,1653.415,58067.0,600519
1025,2022-03-24,1694.415,1677.345,1696.415,1673.765,25815.0,600519
1026,2022-03-25,1668.415,1646.415,1690.415,1641.415,29709.0,600519
1027,2022-03-28,1581.415,1617.215,1621.215,1560.415,57542.0,600519
1028,2022-03-29,1617.915,1623.415,1647.915,1617.915,25935.0,600519
1029,2022-03-30,1654.415,1686.515,1686.515,1651.415,42433.0,600519
1030,2022-03-31,1676.415,1675.415,1695.015,1665.215,25174.0,600519
1031,2022-04-01,1686.355,1736.425,1749.415,1678.105,44862.0,600519
1032,2022-04-06,1709.415,1721.415,1745.145,1709.415,27820.0,600519
1033,2022-04-07,1714.415,1721.415,1741.415,1706.515,20196.0,600519
1034,2022-04-08,1724.415,1740.415,1745.115,1722.955,22941.0,600519
1035,2022-04-11,1726.415,1676.415,1726.415,1662.445,43864.0,600519
1036,2022-04-12,1685.415,1738.415,1744.385,1664.415,41630.0,600519
1037,2022-04-13,1723.415,1725.415,1751.415,1707.495,31148.0,600519
1038,2022-04-14,1744.415,1765.415,1792.315,1736.615,37650.0,600519
1039,2022-04-15,1758.615,1762.405,1774.415,1752.305,21041.0,600519
1040,2022-04-18,1737.545,1747.235,1754.415,1724.415,19793.0,600519
1041,2022-04-19,1756.415,1746.715,1789.405,1731.915,24205.0,600519
1042,2022-04-20,1758.105,1753.415,1776.415,1725.095,24156.0,600519
1043,2022-04-21,1746.615,1736.395,1762.415,1726.415,28953.0,600519
1044,2022-04-22,1719.415,1729.415,1744.295,1716.595,27900.0,600519
1045,2022-04-25,1706.415,1664.415,1732.915,1658.415,53658.0,600519
1046,2022-04-26,1659.745,1688.895,1705.395,1656.415,44564.0,600519
1047,2022-04-27,1723.535,1751.335,1766.415,1723.535,57402.0,600519
1048,2022-04-28,1749.415,1791.415,1801.415,1742.915,44010.0,600519
1049,2022-04-29,1792.415,1784.795,1805.415,1767.395,34885.0,600519
1050,2022-05-05,1786.415,1793.415,1826.415,1785.395,33661.0,600519
1051,2022-05-06,1771.405,1749.415,1775.415,1737.415,28596.0,600519
1052,2022-05-09,1736.415,1708.415,1736.415,1694.415,30352.0,600519
1053,2022-05-10,1676.415,1722.605,1741.375,1661.425,40119.0,600519
1054,2022-05-11,1711.415,1724.415,1744.895,1708.415,30313.0,600519
1055,2022-05-12,1709.415,1719.085,1734.415,1706.415,22038.0,600519
1056,2022-05-13,1736.415,1734.655,1754.355,1722.415,20731.0,600519
1057,2022-05-16,1753.415,1714.415,1753.415,1699.085,27765.0,600519
1058,2022-05-17,1726.295,1724.415,1731.415,1711.415,20145.0,600519
1059,2022-05-18,1730.075,1717.415,1730.335,1699.435,24850.0,600519
1060,2022-05-19,1701.415,1712.415,1713.415,1695.415,19776.0,600519
1061,2022-05-20,1716.405,1756.425,1757.565,1708.415,41950.0,600519
1062,2022-05-23,1756.415,1737.415,1760.305,1728.415,22157.0,600519
1063,2022-05-24,1742.415,1716.415,1743.415,1711.915,27342.0,600519
1064,2022-05-25,1721.685,1711.925,1728.415,1703.415,22389.0,600519
1065,2022-05-26,1717.415,1699.215,1717.415,1686.415,28053.0,600519
1066,2022-05-27,1716.405,1711.575,1736.415,1709.425,25120.0,600519
1067,2022-05-30,1722.415,1734.825,1746.965,1722.415,34466.0,600519
1068,2022-05-31,1731.185,1760.445,1771.315,1723.395,40751.0,600519
1069,2022-06-01,1758.415,1744.665,1771.195,1735.415,21760.0,600519
1070,2022-06-02,1744.385,1742.415,1752.215,1736.415,16915.0,600519
1071,2022-06-06,1746.415,1744.415,1751.415,1714.415,36741.0,600519
1072,2022-06-07,1740.555,1774.315,1781.415,1726.725,35049.0,600519
1073,2022-06-08,1781.415,1822.015,1838.415,1781.415,44354.0,600519
1074,2022-06-09,1828.415,1809.415,1844.765,1805.415,26329.0,600519
1075,2022-06-10,1801.425,1857.015,1863.415,1791.415,47345.0,600519
1076,2022-06-13,1846.415,1812.415,1848.415,1804.495,36755.0,600519
1077,2022-06-14,1790.415,1827.415,1831.835,1788.415,29416.0,600519
1078,2022-06-15,1826.415,1831.515,1861.415,1819.405,33664.0,600519
1079,2022-06-16,1851.005,1833.415,1864.045,1831.745,26887.0,600519
1080,2022-06-17,1834.505,1907.415,1908.415,1834.505,50542.0,600519
1081,2022-06-20,1906.415,1898.435,1926.415,1886.415,34975.0,600519
1082,2022-06-21,1905.415,1902.155,1923.405,1884.415,23717.0,600519
1083,2022-06-22,1911.415,1892.415,1914.415,1888.415,19647.0,600519
1084,2022-06-23,1899.115,1913.515,1921.455,1896.415,26844.0,600519
1085,2022-06-24,1926.415,1965.425,1976.415,1921.415,39635.0,600519
1086,2022-06-27,1976.355,1966.965,2006.355,1956.715,40115.0,600519
1087,2022-06-28,1976.155,1992.415,1997.415,1957.415,25246.0,600519
1088,2022-06-29,1984.415,1986.415,1998.415,1967.425,30360.0,600519
1089,2022-06-30,1978.09,2023.09,2055.09,1978.08,38982.0,600519
1090,2022-07-01,2033.09,2007.14,2045.86,1993.3,21596.0,600519
1091,2022-07-04,1998.1,1996.09,2002.38,1979.1,25076.0,600519
1092,2022-07-05,2003.37,2011.1,2032.54,1988.09,26329.0,600519
1093,2022-07-06,2010.09,1980.09,2017.09,1964.09,32752.0,600519
1094,2022-07-07,1983.09,1968.09,1987.44,1963.1,20932.0,600519
1095,2022-07-08,1983.09,1977.09,1992.98,1974.25,15644.0,600519
1096,2022-07-11,1968.29,1941.69,1972.86,1928.59,23949.0,600519
1097,2022-07-12,1943.09,1926.5,1950.89,1908.15,23447.0,600519
1098,2022-07-13,1923.09,1936.98,1950.09,1918.76,19854.0,600519
1099,2022-07-14,1938.09,1931.09,1954.89,1919.09,20527.0,600519
1100,2022-07-15,1923.2,1927.59,1977.77,1922.6,33416.0,600519
1101,2022-07-18,1930.45,1929.75,1937.09,1900.09,24221.0,600519
1102,2022-07-19,1923.09,1921.19,1929.74,1904.09,21956.0,600519
1103,2022-07-20,1936.84,1928.19,1948.09,1923.09,18705.0,600519
1104,2022-07-21,1921.19,1917.09,1933.99,1912.6,14061.0,600519
1105,2022-07-22,1927.31,1925.09,1940.09,1913.09,25114.0,600519
1106,2022-07-25,1927.6,1922.74,1930.39,1909.09,16912.0,600519
1107,2022-07-26,1931.08,1928.3,1943.06,1925.11,20685.0,600519
1108,2022-07-27,1920.09,1897.69,1926.09,1895.09,21490.0,600519
1109,2022-07-28,1899.19,1876.09,1916.09,1870.75,34870.0,600519
1110,2022-07-29,1873.19,1876.53,1897.08,1856.19,37032.0,600519
1111,2022-08-01,1868.1,1868.39,1886.09,1859.27,21037.0,600519
1112,2022-08-02,1858.09,1858.07,1866.07,1836.1,28221.0,600519
1113,2022-08-03,1868.08,1863.09,1882.09,1855.09,24598.0,600519
1114,2022-08-04,1868.09,1894.1,1901.19,1858.22,30357.0,600519
1115,2022-08-05,1905.89,1902.05,1913.09,1882.99,20086.0,600519
1116,2022-08-08,1893.24,1889.62,1910.97,1885.6,16799.0,600519
1117,2022-08-09,1889.62,1888.09,1897.08,1883.09,13875.0,600519
1118,2022-08-10,1888.07,1854.09,1896.09,1842.67,27927.0,600519
1119,2022-08-11,1864.09,1884.99,1885.09,1856.1,26061.0,600519
1120,2022-08-12,1884.99,1906.09,1908.09,1878.09,20260.0,600519
1121,2022-08-15,1898.55,1897.98,1917.59,1893.64,19323.0,600519
1122,2022-08-16,1902.03,1895.93,1911.88,1894.09,14836.0,600519
1123,2022-08-17,1908.09,1896.09,1908.09,1873.09,18361.0,600519
1124,2022-08-18,1886.09,1873.59,1891.17,1859.16,23168.0,600519
1125,2022-08-19,1876.09,1873.1,1886.44,1866.09,13544.0,600519
1126,2022-08-22,1863.1,1872.07,1885.09,1859.47,15427.0,600519
1127,2022-08-23,1876.69,1848.1,1876.69,1845.09,23756.0,600519
1128,2022-08-24,1848.08,1832.29,1853.32,1829.09,18728.0,600519
1129,2022-08-25,1837.09,1863.09,1866.09,1832.29,21925.0,600519
1130,2022-08-26,1878.09,1876.09,1890.09,1864.09,23142.0,600519
1131,2022-08-29,1861.09,1856.91,1878.06,1852.09,13570.0,600519
1132,2022-08-30,1860.44,1848.09,1863.09,1832.29,18235.0,600519
1133,2022-08-31,1838.19,1902.09,1903.65,1838.1,44692.0,600519
1134,2022-09-01,1890.24,1858.98,1894.09,1858.98,26845.0,600519
1135,2022-09-02,1868.03,1853.09,1871.05,1844.26,19391.0,600519
1136,2022-09-05,1840.73,1813.09,1847.09,1798.09,36822.0,600519
1137,2022-09-06,1813.45,1823.09,1826.29,1803.09,20830.0,600519
1138,2022-09-07,1813.12,1796.1,1815.75,1789.1,28306.0,600519
1139,2022-09-08,1798.09,1793.09,1810.09,1793.09,16591.0,600519
1140,2022-09-09,1803.09,1822.88,1830.09,1794.09,27090.0,600519
1141,2022-09-13,1858.09,1857.09,1866.47,1836.32,28693.0,600519
1142,2022-09-14,1842.1,1847.09,1858.09,1841.09,16042.0,600519
1143,2022-09-15,1848.09,1858.09,1871.21,1848.05,20810.0,600519
1144,2022-09-16,1849.89,1837.09,1863.69,1833.2,24121.0,600519
1145,2022-09-19,1833.09,1849.73,1866.68,1830.97,18584.0,600519
1146,2022-09-20,1848.07,1856.09,1862.69,1836.64,14116.0,600519
1147,2022-09-21,1854.76,1826.09,1861.09,1826.09,20995.0,600519
1148,2022-09-22,1818.09,1798.9,1819.11,1794.94,22704.0,600519
1149,2022-09-23,1798.9,1812.52,1833.09,1798.9,28288.0,600519
1150,2022-09-26,1798.09,1841.09,1866.09,1798.07,35135.0,600519
1151,2022-09-27,1846.95,1866.09,1875.09,1829.2,28820.0,600519
1152,2022-09-28,1858.59,1861.09,1877.49,1852.1,21446.0,600519
1153,2022-09-29,1876.07,1858.44,1880.27,1849.22,21590.0,600519
1154,2022-09-30,1876.71,1850.59,1880.08,1844.09,21289.0,600519
1155,2022-10-10,1868.09,1764.09,1869.09,1758.29,48584.0,600519
1156,2022-10-11,1767.09,1758.08,1784.09,1738.09,32047.0,600519
1157,2022-10-12,1751.75,1738.09,1757.09,1686.09,48195.0,600519
1158,2022-10-13,1698.55,1678.08,1713.09,1675.09,63969.0,600519
1159,2022-10-14,1688.09,1715.7,1733.09,1680.03,46520.0,600519
